"{'certainty_thresholds': 0.8125, 'consider_certainty': True, 'n_components': 4, 't_maxs': 0.3, 't_mins': 0.1}",RandomForest,0.6509424603174604,"[[112  47]
 [ 64  95]]"
"{'certainty_thresholds': 1.0, 'consider_certainty': False, 'n_components': 6, 't_maxs': 0.3, 't_mins': 0.1}",RandomForest,0.6509424603174604,"[[100  59]
 [ 52 107]]"
"{'certainty_thresholds': 0.25, 'consider_certainty': True, 'n_components': 7, 't_maxs': 0.6499999999999999, 't_mins': 0.1}",RandomForest,0.6508928571428572,"[[102  57]
 [ 54 105]]"
"{'certainty_thresholds': 0.25, 'consider_certainty': True, 'n_components': 7, 't_maxs': 0.6499999999999999, 't_mins': 0.2}",RandomForest,0.6508928571428572,"[[ 98  61]
 [ 50 109]]"
"{'certainty_thresholds': 0.8125, 'consider_certainty': True, 'n_components': 4, 't_maxs': 1.0, 't_mins': 0.0}",RandomForest,0.6508928571428572,"[[112  47]
 [ 64  95]]"
"{'certainty_thresholds': 1.0, 'consider_certainty': True, 'n_components': 4, 't_maxs': 0.6499999999999999, 't_mins': 0.2}",RandomForest,0.6508928571428572,"[[109  50]
 [ 61  98]]"
"{'certainty_thresholds': 0.25, 'consider_certainty': True, 'n_components': 3, 't_maxs': 0.6499999999999999, 't_mins': 0.2}",RandomForest,0.6507936507936508,"[[ 97  62]
 [ 49 110]]"
"{'certainty_thresholds': 0.25, 'consider_certainty': True, 'n_components': 5, 't_maxs': 0.6499999999999999, 't_mins': 0.1}",RandomForest,0.6507936507936508,"[[ 99  60]
 [ 51 108]]"
"{'certainty_thresholds': 0.625, 'consider_certainty': True, 'n_components': 4, 't_maxs': 0.825, 't_mins': 0.1}",RandomForest,0.6507936507936508,"[[104  55]
 [ 56 103]]"
"{'certainty_thresholds': 0.25, 'consider_certainty': False, 'n_components': 8, 't_maxs': 0.825, 't_mins': 0.2}",RandomForest,0.6506944444444445,"[[ 99  60]
 [ 51 108]]"
"{'certainty_thresholds': 0.4375, 'consider_certainty': False, 'n_components': 8, 't_maxs': 0.825, 't_mins': 0.2}",RandomForest,0.6506944444444445,"[[ 99  60]
 [ 51 108]]"
"{'certainty_thresholds': 0.625, 'consider_certainty': False, 'n_components': 8, 't_maxs': 0.825, 't_mins': 0.2}",RandomForest,0.6506944444444445,"[[ 99  60]
 [ 51 108]]"
"{'certainty_thresholds': 0.8125, 'consider_certainty': False, 'n_components': 8, 't_maxs': 0.825, 't_mins': 0.2}",RandomForest,0.6506944444444445,"[[ 99  60]
 [ 51 108]]"
"{'certainty_thresholds': 1.0, 'consider_certainty': False, 'n_components': 8, 't_maxs': 0.825, 't_mins': 0.2}",RandomForest,0.6506944444444445,"[[ 99  60]
 [ 51 108]]"
"{'certainty_thresholds': 0.25, 'consider_certainty': True, 'n_components': 3, 't_maxs': 0.3, 't_mins': 0.2}",RandomForest,0.6505952380952381,"[[100  59]
 [ 52 107]]"
"{'certainty_thresholds': 0.25, 'consider_certainty': True, 'n_components': 3, 't_maxs': 0.825, 't_mins': 0.2}",svm_rbf,0.650595238095238,"[[ 84  75]
 [ 36 123]]"
"{'certainty_thresholds': 0.8125, 'consider_certainty': True, 'n_components': 5, 't_maxs': 0.3, 't_mins': 0.2}",RandomForest,0.6480654761904763,"[[108  51]
 [ 61  98]]"
"{'certainty_thresholds': 0.25, 'consider_certainty': True, 'n_components': 6, 't_maxs': 0.825, 't_mins': 0.0}",RandomForest,0.6478174603174602,"[[104  55]
 [ 57 102]]"
"{'certainty_thresholds': 0.8125, 'consider_certainty': True, 'n_components': 3, 't_maxs': 0.6499999999999999, 't_mins': 0.2}",RandomForest,0.6478174603174602,"[[113  46]
 [ 66  93]]"
"{'certainty_thresholds': 1.0, 'consider_certainty': True, 'n_components': 3, 't_maxs': 0.6499999999999999, 't_mins': 0.2}",RandomForest,0.6478174603174602,"[[108  51]
 [ 61  98]]"
"{'certainty_thresholds': 0.8125, 'consider_certainty': True, 'n_components': 6, 't_maxs': 1.0, 't_mins': 0.1}",RandomForest,0.6476686507936508,"[[113  46]
 [ 66  93]]"
"{'certainty_thresholds': 0.25, 'consider_certainty': True, 'n_components': 4, 't_maxs': 0.6499999999999999, 't_mins': 0.0}",svm_rbf,0.6476190476190476,"[[ 91  68]
 [ 44 115]]"
"{'certainty_thresholds': 0.25, 'consider_certainty': True, 'n_components': 3, 't_maxs': 0.475, 't_mins': 0.1}",svm_rbf,0.6474702380952382,"[[ 90  69]
 [ 43 116]]"
"{'certainty_thresholds': 0.25, 'consider_certainty': False, 'n_components': 3, 't_maxs': 0.3, 't_mins': 0.1}",RandomForest,0.6448908730158731,"[[101  58]
 [ 55 104]]"
"{'certainty_thresholds': 0.4375, 'consider_certainty': False, 'n_components': 3, 't_maxs': 0.3, 't_mins': 0.1}",RandomForest,0.6448908730158731,"[[101  58]
 [ 55 104]]"
"{'certainty_thresholds': 0.625, 'consider_certainty': False, 'n_components': 3, 't_maxs': 0.3, 't_mins': 0.1}",RandomForest,0.6448908730158731,"[[101  58]
 [ 55 104]]"
"{'certainty_thresholds': 0.8125, 'consider_certainty': False, 'n_components': 3, 't_maxs': 0.3, 't_mins': 0.1}",RandomForest,0.6448908730158731,"[[101  58]
 [ 55 104]]"
"{'certainty_thresholds': 1.0, 'consider_certainty': False, 'n_components': 3, 't_maxs': 0.3, 't_mins': 0.1}",RandomForest,0.6448908730158731,"[[101  58]
 [ 55 104]]"
"{'certainty_thresholds': 0.625, 'consider_certainty': True, 'n_components': 7, 't_maxs': 0.6499999999999999, 't_mins': 0.1}",RandomForest,0.6447916666666667,"[[103  56]
 [ 57 102]]"
"{'certainty_thresholds': 1.0, 'consider_certainty': True, 'n_components': 4, 't_maxs': 0.825, 't_mins': 0.1}",RandomForest,0.6447420634920634,"[[ 98  61]
 [ 52 107]]"
"{'certainty_thresholds': 0.25, 'consider_certainty': True, 'n_components': 6, 't_maxs': 1.0, 't_mins': 0.1}",RandomForest,0.6446924603174604,"[[100  59]
 [ 54 105]]"
"{'certainty_thresholds': 0.25, 'consider_certainty': True, 'n_components': 7, 't_maxs': 0.825, 't_mins': 0.2}",RandomForest,0.6446428571428571,"[[ 98  61]
 [ 52 107]]"
"{'certainty_thresholds': 0.8125, 'consider_certainty': True, 'n_components': 7, 't_maxs': 0.6499999999999999, 't_mins': 0.2}",RandomForest,0.6446428571428571,"[[104  55]
 [ 58 101]]"
"{'certainty_thresholds': 0.25, 'consider_certainty': True, 'n_components': 4, 't_maxs': 0.6499999999999999, 't_mins': 0.1}",svm_rbf,0.644593253968254,"[[ 89  70]
 [ 43 116]]"
"{'certainty_thresholds': 0.25, 'consider_certainty': True, 'n_components': 7, 't_maxs': 0.6499999999999999, 't_mins': 0.0}",RandomForest,0.644593253968254,"[[ 99  60]
 [ 53 106]]"
"{'certainty_thresholds': 0.8125, 'consider_certainty': True, 'n_components': 4, 't_maxs': 1.0, 't_mins': 0.1}",RandomForest,0.644593253968254,"[[115  44]
 [ 69  90]]"
"{'certainty_thresholds': 0.25, 'consider_certainty': True, 'n_components': 8, 't_maxs': 0.6499999999999999, 't_mins': 0.2}",RandomForest,0.6445436507936508,"[[ 98  61]
 [ 52 107]]"
"{'certainty_thresholds': 1.0, 'consider_certainty': True, 'n_components': 5, 't_maxs': 0.6499999999999999, 't_mins': 0.2}",RandomForest,0.6445436507936508,"[[104  55]
 [ 58 101]]"
"{'certainty_thresholds': 0.25, 'consider_certainty': True, 'n_components': 6, 't_maxs': 0.825, 't_mins': 0.1}",RandomForest,0.6444940476190476,"[[ 97  62]
 [ 51 108]]"
"{'certainty_thresholds': 0.25, 'consider_certainty': False, 'n_components': 8, 't_maxs': 1.0, 't_mins': 0.1}",svm_rbf,0.6416666666666667,"[[ 83  76]
 [ 38 121]]"
"{'certainty_thresholds': 0.25, 'consider_certainty': True, 'n_components': 5, 't_maxs': 0.3, 't_mins': 0.1}",RandomForest,0.6416666666666667,"[[101  58]
 [ 56 103]]"
"{'certainty_thresholds': 0.4375, 'consider_certainty': False, 'n_components': 8, 't_maxs': 1.0, 't_mins': 0.1}",svm_rbf,0.6416666666666667,"[[ 83  76]
 [ 38 121]]"
"{'certainty_thresholds': 0.625, 'consider_certainty': False, 'n_components': 8, 't_maxs': 1.0, 't_mins': 0.1}",svm_rbf,0.6416666666666667,"[[ 83  76]
 [ 38 121]]"
"{'certainty_thresholds': 0.8125, 'consider_certainty': False, 'n_components': 8, 't_maxs': 1.0, 't_mins': 0.1}",svm_rbf,0.6416666666666667,"[[ 83  76]
 [ 38 121]]"
"{'certainty_thresholds': 1.0, 'consider_certainty': False, 'n_components': 8, 't_maxs': 1.0, 't_mins': 0.1}",svm_rbf,0.6416666666666667,"[[ 83  76]
 [ 38 121]]"
"{'certainty_thresholds': 0.625, 'consider_certainty': True, 'n_components': 8, 't_maxs': 0.6499999999999999, 't_mins': 0.1}",RandomForest,0.6416666666666666,"[[106  53]
 [ 61  98]]"
"{'certainty_thresholds': 0.25, 'consider_certainty': True, 'n_components': 8, 't_maxs': 0.6499999999999999, 't_mins': 0.1}",RandomForest,0.6415674603174604,"[[ 96  63]
 [ 51 108]]"
